,date,open,high,low,close,volume,oi
0,2020-01-21 09:15:00+05:30,1605.0,1605.0,1586.2,1602.5,981510,0
1,2020-01-21 09:30:00+05:30,1602.9,1614.4,1600.05,1614.0,532489,0
2,2020-01-21 09:45:00+05:30,1613.55,1616.45,1612.1,1614.35,681109,0
3,2020-01-21 10:00:00+05:30,1614.0,1614.4,1601.35,1603.45,270988,0
4,2020-01-21 10:15:00+05:30,1603.5,1603.5,1596.35,1600.0,264289,0
5,2020-01-21 10:30:00+05:30,1600.0,1601.5,1597.65,1599.75,97827,0
6,2020-01-21 10:45:00+05:30,1599.75,1601.3,1595.4,1599.45,129309,0
7,2020-01-21 11:00:00+05:30,1598.5,1603.2,1598.5,1602.95,128575,0
8,2020-01-21 11:15:00+05:30,1602.55,1602.95,1600.0,1600.05,95294,0
9,2020-01-21 11:30:00+05:30,1600.05,1605.0,1600.05,1604.2,106739,0
10,2020-01-21 11:45:00+05:30,1603.85,1604.95,1602.65,1603.05,75117,0
11,2020-01-21 12:00:00+05:30,1603.0,1608.6,1603.0,1605.0,168158,0
12,2020-01-21 12:15:00+05:30,1605.0,1605.05,1600.25,1601.85,97251,0
13,2020-01-21 12:30:00+05:30,1601.75,1603.4,1600.0,1600.35,76231,0
14,2020-01-21 12:45:00+05:30,1600.35,1601.75,1600.1,1600.1,48763,0
15,2020-01-21 13:00:00+05:30,1600.15,1607.1,1600.1,1604.05,112562,0
16,2020-01-21 13:15:00+05:30,1604.05,1604.45,1601.1,1603.85,51612,0
17,2020-01-21 13:30:00+05:30,1603.8,1604.95,1601.5,1603.0,72574,0
18,2020-01-21 13:45:00+05:30,1602.85,1611.9,1601.6,1609.75,202131,0
19,2020-01-21 14:00:00+05:30,1609.8,1610.9,1606.0,1608.4,82860,0
20,2020-01-21 14:15:00+05:30,1608.45,1612.5,1606.0,1610.45,122523,0
21,2020-01-21 14:30:00+05:30,1610.45,1624.35,1608.05,1621.0,400623,0
22,2020-01-21 14:45:00+05:30,1621.0,1624.85,1617.2,1622.35,261952,0
23,2020-01-21 15:00:00+05:30,1622.35,1627.8,1620.35,1624.7,280198,0
24,2020-01-21 15:15:00+05:30,1624.7,1630.55,1622.3,1627.35,383111,0
25,2020-01-22 09:15:00+05:30,1633.2,1637.3,1618.0,1620.25,234629,0
26,2020-01-22 09:30:00+05:30,1620.25,1623.5,1611.5,1613.65,190437,0
27,2020-01-22 09:45:00+05:30,1613.7,1615.55,1608.25,1610.3,193650,0
28,2020-01-22 10:00:00+05:30,1610.35,1612.25,1609.0,1611.0,132398,0
29,2020-01-22 10:15:00+05:30,1610.65,1612.25,1600.55,1600.9,221399,0
30,2020-01-22 10:30:00+05:30,1601.3,1605.8,1596.5,1602.5,214516,0
31,2020-01-22 10:45:00+05:30,1602.75,1603.35,1600.15,1601.05,151434,0
32,2020-01-22 11:00:00+05:30,1601.0,1603.25,1599.3,1600.0,143550,0
33,2020-01-22 11:15:00+05:30,1600.0,1601.05,1599.3,1601.0,94430,0
34,2020-01-22 11:30:00+05:30,1601.0,1603.5,1599.3,1600.55,90783,0
35,2020-01-22 11:45:00+05:30,1600.55,1601.2,1590.1,1593.85,261676,0
36,2020-01-22 12:00:00+05:30,1593.95,1596.7,1591.45,1593.6,80407,0
37,2020-01-22 12:15:00+05:30,1593.6,1595.0,1592.0,1593.1,69951,0
38,2020-01-22 12:30:00+05:30,1593.85,1593.9,1587.35,1589.95,244692,0
39,2020-01-22 12:45:00+05:30,1589.95,1594.25,1589.0,1592.6,104548,0
40,2020-01-22 13:00:00+05:30,1592.6,1594.6,1592.0,1593.65,116725,0
41,2020-01-22 13:15:00+05:30,1593.65,1595.0,1593.0,1593.2,215677,0
42,2020-01-22 13:30:00+05:30,1593.3,1593.45,1587.0,1588.15,147402,0
43,2020-01-22 13:45:00+05:30,1588.0,1588.8,1586.0,1586.8,206130,0
44,2020-01-22 14:00:00+05:30,1586.8,1587.3,1579.55,1580.1,356074,0
45,2020-01-22 14:15:00+05:30,1580.2,1583.15,1576.0,1579.85,303398,0
46,2020-01-22 14:30:00+05:30,1579.75,1582.2,1577.95,1578.85,194211,0
47,2020-01-22 14:45:00+05:30,1578.85,1585.95,1578.4,1584.05,303113,0
48,2020-01-22 15:00:00+05:30,1584.1,1586.0,1582.0,1585.45,310681,0
49,2020-01-22 15:15:00+05:30,1585.05,1592.0,1582.35,1590.25,887813,0
50,2020-01-23 09:15:00+05:30,1588.0,1604.0,1583.55,1597.0,612075,0
51,2020-01-23 09:30:00+05:30,1596.95,1600.0,1589.05,1589.95,190710,0
52,2020-01-23 09:45:00+05:30,1589.25,1597.5,1589.25,1593.85,133730,0
53,2020-01-23 10:00:00+05:30,1593.9,1594.55,1589.8,1590.8,92659,0
54,2020-01-23 10:15:00+05:30,1590.8,1594.3,1589.8,1594.3,147448,0
55,2020-01-23 10:30:00+05:30,1594.3,1594.9,1589.6,1590.5,67329,0
56,2020-01-23 10:45:00+05:30,1590.5,1593.5,1589.8,1591.05,96315,0
57,2020-01-23 11:00:00+05:30,1591.05,1592.7,1589.05,1589.1,82537,0
58,2020-01-23 11:15:00+05:30,1589.1,1593.0,1586.65,1592.0,94314,0
59,2020-01-23 11:30:00+05:30,1592.3,1594.5,1590.0,1591.25,58585,0
60,2020-01-23 11:45:00+05:30,1591.25,1594.0,1588.2,1590.7,182935,0
61,2020-01-23 12:00:00+05:30,1590.7,1596.3,1588.95,1596.2,279100,0
62,2020-01-23 12:15:00+05:30,1596.3,1599.9,1594.4,1597.5,141635,0
63,2020-01-23 12:30:00+05:30,1597.65,1607.0,1597.6,1602.85,205118,0
64,2020-01-23 12:45:00+05:30,1602.85,1603.85,1600.1,1602.5,80553,0
65,2020-01-23 13:00:00+05:30,1602.95,1608.0,1602.1,1606.8,117388,0
66,2020-01-23 13:15:00+05:30,1606.85,1607.85,1602.0,1603.5,68477,0
67,2020-01-23 13:30:00+05:30,1603.6,1605.45,1602.0,1602.05,56226,0
68,2020-01-23 13:45:00+05:30,1602.05,1603.6,1599.5,1599.85,104222,0
69,2020-01-23 14:00:00+05:30,1599.85,1602.55,1596.15,1601.7,92508,0
70,2020-01-23 14:15:00+05:30,1601.7,1602.95,1599.75,1602.1,60204,0
71,2020-01-23 14:30:00+05:30,1602.05,1605.0,1601.55,1603.2,64167,0
72,2020-01-23 14:45:00+05:30,1604.0,1604.9,1600.75,1604.45,105500,0
73,2020-01-23 15:00:00+05:30,1604.5,1608.0,1604.45,1607.95,127033,0
74,2020-01-23 15:15:00+05:30,1607.95,1608.15,1602.8,1605.9,229665,0
75,2020-01-24 09:15:00+05:30,1605.45,1606.6,1587.0,1590.3,306541,0
76,2020-01-24 09:30:00+05:30,1590.25,1600.0,1590.05,1599.85,265342,0
77,2020-01-24 09:45:00+05:30,1599.85,1601.95,1596.1,1598.75,211548,0
78,2020-01-24 10:00:00+05:30,1598.75,1605.7,1595.5,1605.0,210619,0
79,2020-01-24 10:15:00+05:30,1604.9,1609.85,1604.45,1605.65,111827,0
80,2020-01-24 10:30:00+05:30,1605.7,1614.9,1605.6,1614.05,141598,0
81,2020-01-24 10:45:00+05:30,1614.05,1616.8,1612.15,1616.7,112873,0
82,2020-01-24 11:00:00+05:30,1616.2,1622.25,1616.2,1618.15,193808,0
83,2020-01-24 11:15:00+05:30,1618.4,1620.4,1616.05,1620.2,78600,0
84,2020-01-24 11:30:00+05:30,1620.0,1620.2,1618.2,1619.5,54542,0
85,2020-01-24 11:45:00+05:30,1619.5,1624.25,1619.15,1622.55,91878,0
86,2020-01-24 12:00:00+05:30,1622.6,1624.95,1621.1,1623.3,83736,0
87,2020-01-24 12:15:00+05:30,1623.3,1624.45,1620.5,1624.2,78163,0
88,2020-01-24 12:30:00+05:30,1624.2,1624.5,1622.2,1624.0,56760,0
89,2020-01-24 12:45:00+05:30,1624.0,1624.0,1622.0,1624.0,40830,0
90,2020-01-24 13:00:00+05:30,1624.0,1628.6,1623.35,1627.3,133192,0
91,2020-01-24 13:15:00+05:30,1627.35,1628.85,1625.6,1626.85,67123,0
92,2020-01-24 13:30:00+05:30,1626.8,1632.0,1626.8,1631.15,122959,0
93,2020-01-24 13:45:00+05:30,1631.15,1635.25,1630.35,1632.85,135990,0
94,2020-01-24 14:00:00+05:30,1632.9,1637.55,1632.7,1637.2,136729,0
95,2020-01-24 14:15:00+05:30,1637.25,1642.8,1637.0,1638.7,247265,0
96,2020-01-24 14:30:00+05:30,1638.7,1638.7,1630.0,1636.75,243749,0
97,2020-01-24 14:45:00+05:30,1636.75,1642.1,1636.5,1640.0,258028,0
98,2020-01-24 15:00:00+05:30,1640.35,1644.0,1637.3,1642.35,332838,0
99,2020-01-24 15:15:00+05:30,1642.25,1646.3,1638.0,1638.0,534611,0
100,2020-01-27 09:15:00+05:30,1628.7,1628.7,1610.9,1614.95,332832,0
101,2020-01-27 09:30:00+05:30,1614.95,1621.8,1608.4,1620.15,202890,0
102,2020-01-27 09:45:00+05:30,1620.15,1622.5,1617.65,1619.85,88805,0
103,2020-01-27 10:00:00+05:30,1619.85,1626.6,1619.1,1623.85,80402,0
104,2020-01-27 10:15:00+05:30,1623.85,1626.0,1621.55,1623.15,51328,0
105,2020-01-27 10:30:00+05:30,1622.2,1623.15,1616.2,1616.65,78189,0
106,2020-01-27 10:45:00+05:30,1616.1,1620.95,1615.0,1619.3,60345,0
107,2020-01-27 11:00:00+05:30,1619.55,1620.7,1618.0,1618.8,45657,0
108,2020-01-27 11:15:00+05:30,1618.8,1620.85,1617.3,1618.7,16239,0
109,2020-01-27 11:30:00+05:30,1618.7,1619.0,1616.1,1617.25,19401,0
110,2020-01-27 11:45:00+05:30,1617.5,1621.0,1616.55,1618.0,43889,0
111,2020-01-27 12:00:00+05:30,1618.0,1619.0,1616.7,1617.9,24455,0
112,2020-01-27 12:15:00+05:30,1617.8,1618.9,1616.25,1618.3,27222,0
113,2020-01-27 12:30:00+05:30,1618.3,1619.8,1616.5,1617.7,29669,0
114,2020-01-27 12:45:00+05:30,1617.7,1618.65,1615.45,1616.9,37237,0
115,2020-01-27 13:00:00+05:30,1616.9,1617.0,1612.5,1612.75,87981,0
116,2020-01-27 13:15:00+05:30,1613.25,1615.7,1610.85,1614.8,66885,0
117,2020-01-27 13:30:00+05:30,1614.8,1618.8,1614.0,1618.55,49110,0
118,2020-01-27 13:45:00+05:30,1618.6,1620.65,1614.1,1619.1,55681,0
119,2020-01-27 14:00:00+05:30,1619.15,1620.0,1617.95,1618.45,37842,0
120,2020-01-27 14:15:00+05:30,1618.45,1623.7,1617.15,1617.5,76018,0
121,2020-01-27 14:30:00+05:30,1617.1,1619.0,1614.0,1617.0,64744,0
