date,hd_ch,sb_ch,ic_ch,ax_ch,ko_ch,fe_ch,ba_ch,in_ch,rb_ch,bhf_ch,pred_bnf
2019-12-26 14:45:00+05:30,-0.13687915526007038,-0.1217656012176491,0.12982195845698172,-0.04076086956521121,0.005888414544378569,-0.1756440281030345,-0.08999100089990773,-0.09937065253395164,-0.10569228446324105,-0.04728678420216101,-0.0641732271170116
2019-12-26 15:00:00+05:30,-0.6098280678286186,0.5147615442846294,0.04634779384501298,0.10854816824965462,-0.1799038546612901,0.699708454810489,0.35870864886409154,0.5043678918740788,0.6002400960384154,-0.0641732271170116,-0.0017176442665125275
2019-12-26 15:15:00+05:30,-0.07086614173229062,0.03027092477675881,-0.07423904974018021,0.4257332071901578,-0.00884955752212926,-0.17523364485981974,0.01992428770670769,-0.09903931860948798,-0.18039687312085564,-0.0017176442665125275,0.07352449702560442
2019-12-27 09:15:00+05:30,0.1883239171374836,0.7442691277165824,-0.19446245022686443,0.17560448466837156,-0.4595804855055358,0.6928406466512637,-0.09950248756218906,-0.3554268413085033,-0.04493035794517815,0.07352449702560442,0.14404010771965403
2019-12-27 09:30:00+05:30,0.10588235294116934,0.10408921933086178,0.0,0.6308724832214826,-0.14456409499926512,0.3452243958573203,-0.039816842524385554,0.2527573529411854,0.2092675635276498,0.14404010771965403,0.15621246755259838
2019-12-27 09:45:00+05:30,-0.10206485043573482,0.22255192878338279,0.3506829088224395,0.36110739601445035,0.14141771256849117,0.9122006841505098,-0.2294722139080184,-0.12160252407402218,0.3573555687909436,0.15621246755259838,-0.0339509617888811
2019-12-27 10:00:00+05:30,0.023548804898147847,-0.014841199168896223,0.0,0.0,-0.39353769676885375,0.1138303927148484,0.24880573248407645,0.21655674771138594,0.1931936394709399,-0.0339509617888811,0.033938860460145014
2019-12-27 10:15:00+05:30,0.05100239318922601,0.04450378282154995,0.10141987829613766,-0.04682587464043201,0.05027057397166568,0.28376844494892167,-0.12954658694568555,-0.22032226241367373,-0.07436049970255801,0.033938860460145014,0.15195969199535203
2019-12-27 10:30:00+05:30,0.09798541976953828,0.17767249037606334,0.30328094844223463,0.12026458208057422,0.19777430114826633,-0.05675368898979724,1.579050608081603,-0.0756902622832192,0.29664787896766537,0.15195969199535203,0.016555215511768268
2019-12-27 10:45:00+05:30,-0.062735257214551,0.04439840165755042,0.027555800496000232,0.046738332109237196,0.0029515067441902264,0.056753688989781115,0.44913102909588193,0.03618302029538203,0.05925925925925589,0.016555215511768268,0.09938206918723537
2019-12-27 11:00:00+05:30,0.05486323379575558,-0.04441154700221384,0.22910557184750732,0.12004001333777622,-0.02361763056120589,0.05672149744754551,-0.1760563380281757,0.39644834703974013,0.48651039363112997,0.09938206918723537,-0.058912484808009966
2019-12-27 11:15:00+05:30,-0.07058823529412478,-0.10373443983403165,0.045787545787545784,-0.0667334000667334,-0.002951680982316746,-0.2844141069397042,-0.30413028549004445,-0.28242093855702305,-0.34023668639052584,-0.058912484808009966,0.02102564974668505
2019-12-27 11:30:00+05:30,-0.011766090128257517,-0.08899436369028611,0.02746498214775744,0.1665556295802798,-0.014764506127270044,0.22701475595912446,-0.4631910909628394,0.07217374188044808,-0.02959455460195997,0.02102564974668505,-0.058785037042308204
2019-12-27 11:45:00+05:30,0.007843137254894827,-0.05935598753523925,-0.0366367466569052,-0.0399893361770134,-0.16856923167918075,-0.11363636363635718,-0.07890324489595307,-0.08205060881551741,-0.08884940026655157,-0.058785037042308204,0.0893358083576827
2019-12-27 12:00:00+05:30,0.01568381430364221,0.1777514442304911,0.00915834783406323,0.19952114924181966,0.017732592505021547,0.4524886877828118,-0.14816278150928486,0.08853329835720951,0.1921371563700958,0.0893358083576827,-0.05845737483085701
2019-12-27 12:15:00+05:30,0.00392079984316444,-0.08894159501927405,-0.03664681630784159,0.019949461364540132,-0.22806030269821453,-0.05659309564234451,0.1676363277783301,-0.06561034018961388,-0.1331952049726176,-0.05845737483085701,0.0845202740496446
2019-12-27 12:30:00+05:30,0.13703457186484477,0.04445102978218322,-0.04582531390340024,0.11955366631243057,0.03847747587757436,0.2820078962210942,-0.17781290131384653,0.15393181148266705,0.05916284573287638,0.0845202740496446,-0.01004481532993355
2019-12-27 12:45:00+05:30,-0.1097436701418722,0.029620853080575455,0.07327349331378957,-0.11968085106382677,0.23327919681086937,-0.2829654782116582,0.09868745682423764,-0.009826400262043298,-0.2521133026842719,-0.01004481532993355,-0.01143660796389966
2019-12-27 13:00:00+05:30,0.02351097178683029,-0.1186415542043702,-0.018321729571275695,0.1593413889257795,-0.2011834319526681,-0.22688598979011754,-0.3068699267471698,0.09816753926701571,-0.22294887039239003,-0.01143660796389966,0.11824162660961207
2019-12-27 13:15:00+05:30,0.003918188229758994,0.07409602845287493,0.03663003663004496,0.2582097457627179,0.0,0.11331444759206155,0.37475345167652413,0.6824829379265518,0.32582938388626265,0.11824162660961207,-0.07028448998948049
2019-12-27 13:30:00+05:30,0.07047768206735246,-0.07415097137772506,-0.03664345914255139,-0.29216467463480017,-0.014795525832988104,0.11325028312570139,0.05913660555884316,-0.1171112556929053,0.19216555801920984,-0.07028448998948049,-0.06660516120458884
2019-12-27 13:45:00+05:30,-0.11367645329466078,-0.1633744244764626,-0.018323408153920796,0.10612894667019827,-0.01183572020357708,-0.11337868480724979,-0.1975113569030219,-0.20539906103286978,-0.2370370370370404,-0.06660516120458884,-0.04514547045599567
2019-12-27 14:00:00+05:30,0.007839140830175707,-0.07432733759476735,0.0,0.05966191581041372,-0.17788319003854136,-0.2842524161455372,-0.25742574257425965,-0.10770938050785714,-0.05929439667951041,-0.04514547045599567,0.03245689415343147
2019-12-27 14:15:00+05:30,0.047012732615076123,0.0742611020347542,0.02747504350216887,0.15883520847121713,-0.12467347423414325,0.3966005665722315,0.029700029700036452,-0.12426828869484702,-0.014825796886586026,0.03245689415343147,-0.058763128920119256
2019-12-27 14:30:00+05:30,-0.03135164792100098,-0.20833333333332996,-0.06414956011730621,0.264026402640264,-0.08018293588334327,-0.056689342403624894,0.03958044725905178,-0.2754549926217443,-0.2824858757062113,-0.058763128920119256,0.020098140767377936
2019-12-27 14:45:00+05:30,-0.09806998273968305,0.08921933085502197,0.21945866861739793,0.032988058322887114,-0.07132455645041727,0.0,-0.1188236459055397,-0.009838646202288533,0.01486546751895685,0.020098140767377936,0.18116137713509092
2019-12-27 15:00:00+05:30,-0.01176793629622748,0.26694349695980346,0.45512470416894235,0.2040950687997983,0.09498085542132374,0.056657223796030776,0.5318625036934874,0.03933910306845898,0.029735355337503044,0.18116137713509092,0.036557882542758206
2019-12-27 15:15:00+05:30,0.0862237899274865,0.01482799525504489,-0.027314941272872123,0.19056380601917886,0.1777356478464364,-0.1703577512776896,0.06886374815543979,-0.15759923827035435,-0.37302297821545805,0.036557882542758206,0.15689516606147927
2019-12-30 09:15:00+05:30,0.3226684290323905,-0.3267488489529252,-0.036403349108126225,0.24254342838413934,0.5180127148575439,-0.22701475595914059,-0.2856861392966188,0.2844531633153447,0.10381135992880496,0.15689516606147927,0.054066840131107616
2019-12-30 09:30:00+05:30,0.12425254329425614,-0.2680965147453185,-0.154939846882979,0.09823182711198428,0.09997353641683351,0.3393665158371169,-0.38568037974683317,0.40703353956366006,0.5456422356584641,0.054066840131107616,-0.006144289420608869
2019-12-30 09:45:00+05:30,-0.0854833695990159,-0.2986411826190832,0.05464480874316112,-0.13114754098360656,0.0528836266415879,0.5064715813168134,0.27613412228796397,0.17559833506762607,-0.2809819580005882,-0.006144289420608869,0.06416485147678266
2019-12-30 10:00:00+05:30,-0.08945239576851984,0.07457121551081283,0.2905393136008757,-0.1313370107696349,0.07926489152453609,-0.338791643139466,-0.1976284584980237,0.556202302418842,0.14766686355581807,0.06416485147678266,0.018262625766572112
2019-12-30 10:15:00+05:30,0.05441965326906985,0.05963029218842834,0.018155410312256547,-0.2765705254840014,0.19630823322589563,0.11280315848844728,-0.29732408325074333,0.042016806722694956,-0.1478852410529429,0.018262625766572112,-0.024099233582968272
2019-12-30 10:30:00+05:30,-0.04667081518358249,-0.07459346561241235,-0.01815376236725474,-0.059300256967771206,-0.07330303474563847,0.11267605633802176,0.18795133049757418,0.2514668901927971,-0.0591540964211738,-0.024099233582968272,-0.13433629569970376
2019-12-30 10:45:00+05:30,0.0116672500291752,-0.014920919128604751,-0.42844120328168145,0.03293373732051113,-0.190951821386604,-0.5096262740656884,-0.08910891089108686,-0.2229474296423177,-0.11844832691739239,-0.13433629569970376,-0.04875018069861483
2019-12-30 11:00:00+05:30,0.1359328879913003,-0.11952786493352283,-0.09124087591240876,-0.08570110092952432,-0.09411764705881819,-0.5694760820045558,-0.019805902158847838,-0.18127083805392513,-0.1186063750926545,-0.04875018069861483,-0.2217947650886627
2019-12-30 11:15:00+05:30,-0.17508365107773716,-0.22461814914645103,-0.31109891115379845,-0.18492834026815813,-0.10894208403261837,-0.5148741418764171,-0.049539284652729616,-0.08423235170247721,-0.46172177539470105,-0.2217947650886627,-0.22505197665762192
2019-12-30 11:30:00+05:30,-0.4769351055512048,-0.08994153800030322,-0.17416811806763804,-0.22507612869059257,-0.061873895109013234,0.22831050228309205,-0.13890266891556477,-0.029168692270299498,-0.07454897867899209,-0.22505197665762192,0.1166357078059505
2019-12-30 11:45:00+05:30,0.23790023790023437,0.20948675744425818,0.05497022446174155,0.15862524785195578,-0.12094752057582552,0.11402508551882386,-0.00992260369121083,0.035639073384089066,0.22318107424490402,0.1166357078059505,-0.23739193640679854
2019-12-30 12:00:00+05:30,-0.2816020025031218,-0.19496100779845055,-0.22038567493113784,-0.32491214110470734,-0.16546507505022778,-0.34324942791761687,-0.1192131929266771,-0.20780570166892773,-0.23862788963460443,-0.23739193640679854,-0.09195117609269647
2019-12-30 12:15:00+05:30,-0.003910527139072572,-0.13513513513513173,-0.20242914979757504,0.006629980773049728,-0.13610272797206666,0.0,0.2971473851030111,-0.15935477576506848,0.11913626209976985,-0.09195117609269647,-0.08876894667047187
2019-12-30 12:30:00+05:30,-0.06260760682422559,-0.015021781583282115,-0.06445078722033382,-0.08626410086263799,-0.11255924170616653,-0.11454753722795936,-0.14879476242436265,-0.1791822772438508,-0.04469606674611956,-0.08876894667047187,0.057128525248012395
2019-12-30 12:45:00+05:30,0.09382329945270097,0.015019525382984239,0.07360382739904148,-0.0464714864236902,0.05624796471180588,-0.0573065902578764,0.029750099166992713,0.08138020833333333,0.44483985765124556,0.057128525248012395,0.1538090541747951
2019-12-30 13:00:00+05:30,0.08203445447087421,0.269622528460166,0.09192021325489474,0.23181878394489336,0.08282308397668316,0.11448196908986184,-0.029758952484868022,0.34385441333895317,0.47218533274310837,0.1538090541747951,-0.11839466125198098
2019-12-30 13:15:00+05:30,-0.04689698296075574,-0.13499325033747972,-0.055182562310322494,-0.19246084417308806,-0.11549395877753009,-0.17201834862384344,-0.03969435347821546,-0.28305570015617754,-0.3404885270170177,-0.11839466125198098,0.029707014568810558
2019-12-30 13:30:00+05:30,0.007815552950364131,-0.015003750937737845,0.045964331678617396,0.019907100199067985,0.029605068387707975,0.0,0.2277227722772232,0.016270745200130166,1.155984781972487,0.029707014568810558,0.04778776664104808
2019-12-30 13:45:00+05:30,0.035157623344665455,0.04498425551056448,0.036764705882361304,-0.132890365448505,0.050297346075335744,0.3428571428571396,0.0,0.04878842088144414,1.2424154868535138,0.04778776664104808,-0.11349525116050507
2019-12-30 14:00:00+05:30,-0.199624236730856,0.10488462691038834,-0.10120526267365065,-0.07980845969673088,-0.044399715841818614,0.0,-0.049539284652729616,-0.18566775244299083,-0.5226480836236967,-0.11349525116050507,0.2184772414389742
2019-12-30 14:15:00+05:30,0.179736646739357,0.22431583669807087,0.2752546105147261,0.17261983800293032,0.21559998818630738,0.2280501710376315,0.06930693069307381,0.1788327101284344,0.15953589557650802,0.2184772414389742,-0.10486217120372746
2019-12-30 14:30:00+05:30,-0.1251956181533575,-0.19478573569075042,-0.05508630187292591,-0.21290751829674287,0.05608359407285232,0.11389521640090469,-0.009901970492130185,-0.048796356538711776,-0.15988372093023587,-0.10486217120372746,0.05642145746672294
2019-12-30 14:45:00+05:30,0.07818608287724785,0.10480610869889681,0.12836970474966658,0.12624584717608578,-0.056115065418355266,0.11376564277589138,-0.049534376857539135,-0.02277607861000254,0.11607661056298145,0.05642145746672294,-0.009892465805303065
2019-12-30 15:00:00+05:30,0.28851027330500567,-0.014974543276433475,-0.3403863845446224,0.1194743130226971,-0.029542097488921712,-0.22818026240728878,-0.12896825396824946,-0.3788373612018259,0.11594202898550066,-0.009892465805303065,0.07413791505648383
2019-12-30 15:15:00+05:30,0.21013308428671845,0.164449095529978,0.15610651974288756,0.34391534391534695,-0.35566093657379966,-0.17142857142857792,0.19815713861091847,0.022854904009412067,-0.4513686662783959,0.07413791505648383,-0.23535791757050117
2019-12-31 09:15:00+05:30,-0.45842802288223,0.2535421327367704,-0.4154741021143016,0.5146816232266549,-0.44864366996465416,-0.1716247139588003,-0.1488390553681286,-0.7566287255740509,0.26246719160104326,-0.23535791757050117,-0.1609403760138267
2019-12-31 09:30:00+05:30,-0.11768397928761966,-0.40425213355293393,-0.0739234891886855,-0.15199577055246857,-0.22334723049434188,-0.4597701149425353,-0.9313970956434606,-0.1251646903820877,0.2907822041291073,-0.1609403760138267,-0.011641335121442407
2019-12-31 09:45:00+05:30,-0.1138773266315908,0.0,0.03695491500370389,0.092445853143165,0.008934687434843111,-0.05750431282345849,0.08003201280512887,0.09546068007505483,-0.1602797610374505,-0.011641335121442407,0.002793820689488421
2019-12-31 10:00:00+05:30,-0.09039814487284231,-0.17999100044996727,0.018477457501851945,0.30939371996575726,-0.002978317846077825,0.2294893861158954,-0.30102347983142685,0.036208031599733674,0.05824959953401644,0.002793820689488421,-0.04332325045497403
2019-12-31 10:15:00+05:30,0.06284614478180246,-0.1502178158329578,-0.212943245995758,-0.11201159649469891,0.09521542489884173,0.6271379703534745,-0.04015257980325007,-0.194584611325487,0.08729812309034032,-0.04332325045497403,-0.00978370252574144
2019-12-31 10:30:00+05:30,-0.03929890749037177,0.09003601440576572,0.0,0.0,-0.023809523809529224,-0.11415525114156225,0.0401364639775213,-0.13870541611624235,0.27568195008707064,-0.00978370252574144,-0.07227230338824993
2019-12-31 10:45:00+05:30,-0.11015382194420421,0.0,-0.009260116677461714,-0.12537943777219634,-0.11915400655347036,0.0,0.11025358324145762,-0.02312291480856929,-0.43731778425655976,-0.07227230338824993,0.003885668101773419
2019-12-31 11:00:00+05:30,0.019666456891126494,0.17977528089888323,0.01851851851852273,0.17786561264822434,-0.331749305119696,0.0,-0.1807228915662605,0.0396235760277305,0.21818181818181817,0.003885668101773419,0.08385692145712272
2019-12-31 11:15:00+05:30,-0.11419570781650289,0.26893769610039664,0.07402609419820065,0.5177272429385995,0.0,0.05704506560183841,-0.07033055360193363,0.05280353783703208,0.0,0.08385692145712272,0.037409754787592606
2019-12-31 11:30:00+05:30,-0.011817071729632565,0.10446202059394799,0.0,0.07203667321544918,0.026892965995341273,0.2844141069397042,0.07028112449799653,-0.016501105574073464,0.36231884057971014,0.037409754787592606,0.2682724831071974
2019-12-31 11:45:00+05:30,0.40015692428402583,0.17875763444062742,0.22156573116692124,0.13080444735120994,0.26523617940694655,0.3401360544217655,-0.2617274008455831,0.292859493254363,0.11580775911985446,0.2682724831071974,-0.0971544740642445
2019-12-31 12:00:00+05:30,-0.09030940788439323,-0.14914243102162567,-0.1294139397300879,-0.27540983606557673,0.11906533710373568,-0.2272727272727305,0.010065425264219701,-0.06584145377929945,-0.028960324355622905,-0.0971544740642445,-0.12644264856235485
2019-12-31 12:15:00+05:30,-0.09826271519534628,-0.1792650134448828,-0.14812071838547575,-0.2695417789757502,0.01190511622369984,0.11350737797956223,-0.050352467270896276,-0.15166501813385785,0.04342162396872985,-0.12644264856235485,-0.015206694669736403
2019-12-31 12:30:00+05:30,0.04714201532114783,0.0,-0.018516803999633874,0.10504201680673164,-0.15799201097001675,0.16997167138810843,-0.030220610456326635,-0.19821605550049554,-0.014484356894557175,-0.015206694669736403,0.03536599931438921
2019-12-31 12:45:00+05:30,-0.019646365422396856,0.08959235478572834,-0.018521948508987356,0.02625360987134836,0.12801810116407697,0.16968325791855846,0.0905614811833344,0.11219640971489211,0.08683068017366465,0.03536599931438921,-0.00031022902657435743
2019-12-31 13:00:00+05:30,-0.01571894525877671,-0.014929829799943676,-0.12052660856667737,0.026244997047428883,0.017859800565557644,0.0,0.020120724346081035,0.052777411267974306,0.3317467185922335,-0.00031022902657435743,0.034426130363388534
2019-12-31 13:15:00+05:30,0.08247260731258546,0.07458233890214798,0.04633490872022983,-0.02625705658394798,0.01488095238095238,0.3943661971830922,0.0,-0.0528052805280498,-0.05771172990910074,0.034426130363388534,0.05641163133448251
2019-12-31 13:30:00+05:30,0.047101307061263815,0.0,-0.027811254287564154,0.2357409468927974,0.06840555572079177,0.16872890888639558,0.39082072351938846,0.06925892945483028,-0.15895953757225761,0.05641163133448251,-0.0074396689347369154
2019-12-31 13:45:00+05:30,0.05883968148119091,-0.014918693122485864,0.0648448355720283,-0.22315568390654314,-0.014872542312382879,-0.05627462014632681,-0.18070474851922042,-0.11222603644045719,0.08663008951776245,-0.0074396689347369154,-0.0303870315591118
2019-12-31 14:00:00+05:30,-0.023544184586403588,0.0,0.009262689885134222,-0.13799448022080013,0.0,-0.22573363431151564,-0.2213502364423026,0.016494029161443557,-0.17356089094591343,-0.0303870315591118,-0.12885397584376068
2019-12-31 14:15:00+05:30,-0.1060612012413196,-0.3291934759838464,-0.12054896142432811,-0.0920689201630995,-0.014872984710571717,-0.16958733747879193,-0.14108636501059066,-0.2314508662875281,-0.47951176983434385,-0.12885397584376068,0.0955432783132246
2019-12-31 14:30:00+05:30,0.09026687598116884,0.059808612440187994,0.07412898443290905,0.08543638275499175,0.1722141393746899,-0.16987542468856817,-0.12107759055594106,0.10569427929712703,0.23195129022903874,0.0955432783132246,-0.09253092256124125
2019-12-31 14:45:00+05:30,-0.11393996542511751,-0.11977840994161824,0.0,-0.34291743603269703,-0.00890842142772841,0.11312217194571099,0.13100876750982107,-0.13229263130043656,-0.2033701336432274,-0.09253092256124125,-0.13463825685434433
2019-12-31 15:00:00+05:30,0.007858237397344627,-0.0748839299086416,-0.13915947676036736,-0.583941605839413,-0.011877895236966711,-0.454545454545461,2.8395182610398515,-0.13245033112582782,0.1305861868833562,-0.13463825685434433,0.058733226846993586
2019-12-31 15:15:00+05:30,0.2312818502548056,-0.07494004796163069,-0.06497725795971833,-0.13954415575785162,0.07121661721068519,-0.1707455890722888,-0.08824394548484923,0.08269109913008964,0.07249528780629258,0.058733226846993586,0.30599764664770096
2020-01-01 09:15:00+05:30,0.031335683509603675,0.17894422904861995,0.4333794375288193,0.5467360516434988,0.22153300841825432,0.507328072153329,-0.06856695072975272,0.7092198581560254,0.8169700444317106,0.30599764664770096,-0.276921979635545
2020-01-01 09:30:00+05:30,-0.16871346176482843,-0.2541486021826948,-0.2495840266223004,-0.1583217890362071,-0.22202486678507993,0.16882386043893244,-0.4427390791027155,-1.048440610484403,-0.31618281115263663,-0.276921979635545,-0.12901322734893894
2020-01-01 09:45:00+05:30,0.06273771713133214,0.014947683109121486,-0.11104941699056502,-0.31764939448085383,-0.1956831119544565,-0.28216704288939054,0.17678255745433785,-0.856760374832661,-0.1151079136690582,-0.12901322734893894,-0.2022452332354259
2020-01-01 10:00:00+05:30,-0.2949504483246814,-0.29985007496251875,-0.13895321908290875,-0.19892580067634774,-0.04448266658758637,-0.33975084937712025,-0.029472443265553417,-0.16761649346295676,-0.2886002886002886,-0.2022452332354259,0.08874424561174245
2020-01-01 10:15:00+05:30,0.14137606032044883,0.13477088948786722,0.0,0.23155805491233875,-0.1098444365277229,0.3386004514672654,0.0,0.23745025249991336,0.28776978417266186,0.08874424561174245,-0.09597570896805793
2020-01-01 10:30:00+05:30,0.04317958783120349,-0.30039050765995795,-0.2601746887195646,-0.05957503144236867,0.04451699065143196,-0.22624434389138984,0.13734916118904908,-0.016722408026755852,-0.12966431349949248,-0.09597570896805793,-0.11197022432977716
2020-01-01 10:45:00+05:30,0.07452733976622307,-0.13533834586465823,-0.2794857462269424,-0.2056248341735299,-0.223081499107674,0.0,-0.05894488653109566,0.043459365493269876,-0.31791907514451523,-0.11197022432977716,0.012300812476451659
2020-01-01 11:00:00+05:30,0.05880277549100317,0.09014423076923418,0.01862891207151808,0.06628662335940608,-0.11911852293031566,0.11299435028247945,0.009823182711200662,-0.056869501221015556,0.07222302470027445,0.012300812476451659,-0.046572773463178625
2020-01-01 11:15:00+05:30,0.07836376459525116,0.07506380423359856,0.08375988832015738,-0.44610160463411797,-0.17600906894186005,0.1128668171557498,-0.3351074315000963,-0.08035086544578295,0.2449567723343005,-0.046572773463178625,-0.03428345246833066
2020-01-01 11:30:00+05:30,0.050924475086187006,-0.07513148009015777,0.0,-0.21351838259825484,-0.05671641791045048,-0.22624434389138984,-0.15794669299111774,-0.013393604553828594,0.014407145944391691,-0.03428345246833066,0.00451873874209872
2020-01-01 11:45:00+05:30,-0.011753183153777939,-0.04509921828020964,-0.009307520476536582,0.013343118286746645,0.11330431152722827,0.11299435028247945,-0.1383262523466038,-0.050261359067149174,0.05757052389176415,0.00451873874209872,0.1829066289655021
2020-01-01 12:00:00+05:30,0.13693270735524257,0.6572068707991005,0.12085153853304402,0.12666666666667273,0.05959830740806961,0.22535211267605954,-0.009881422924903432,0.15055706112616682,0.28702640642939153,0.1829066289655021,-0.19557821804088288
2020-01-01 12:15:00+05:30,-0.15281532855295996,-0.4049190161967675,-0.1582867783985145,-0.1268357810413946,-0.0745489786789921,-0.16930022573364073,-0.04946087644673064,-0.4570506788546817,-0.2590673575129632,-0.19557821804088288,0.04517316900684451
2020-01-01 12:30:00+05:30,0.05482026783616927,0.04497751124437099,-0.018625442354260148,0.0333667000333667,0.12211466865226833,0.0,-0.21810250817883728,-0.09414929388030202,0.04316546762589274,0.04517316900684451,0.033793201181667405
2020-01-01 12:45:00+05:30,0.03131850923896735,0.01499025633338671,0.10232558139534037,-0.03337783711615487,-0.09540846750148534,0.056401579244231656,0.0693549985138147,0.1343183344526528,0.45832139788027004,0.033793201181667405,-0.035206989054674495
