date,AMZN,AAPL,MSFT,GM,SPX
2022-07-21,0.015150281013276867,0.015094093047569368,0.009799062035307005,0.010644418872267192,0.009861360135356989
2022-07-22,-0.017732488164968307,-0.00811071773414862,-0.016915873735085185,-0.01309422146313699,-0.009332449768064022
2022-07-25,-0.010455807874530265,-0.007398273736128336,-0.005876478721769995,-0.004326507066628182,0.0013151152429682345
2022-07-26,-0.05225359088657755,-0.008826413860738791,-0.026774330641733846,-0.03418308227114719,-0.011543193070554847
2022-07-27,0.05365386290392826,0.03423482849604231,0.0668519253672093,0.04019196160767824,0.026156259165274642
2022-07-28,0.0108291311895512,0.0035716563556349445,0.02854059685941812,0.030565167243367997,0.012133382708562568
2022-07-29,0.10361465489041533,0.032793136320305116,0.015665135125357166,0.014549524342473363,0.014207733466259809
2022-08-01,0.003260466839570153,-0.006153467478924424,-0.009724300064116287,0.014065085493657037,-0.0028230463236237346
2022-08-02,-0.009084865942831755,-0.009287350628444102,-0.011474407395417385,-0.017405493608920297,-0.006662409587654183
2022-08-03,0.03995229576624926,0.03824760952440465,0.027836402008587502,0.03265983946858575,0.015638481713144525
2022-08-04,0.021860665137614532,-0.0019262023716366539,0.0041774347718339655,-0.028946663093004754,-0.0007773448499099889
2022-08-05,-0.012414954057655803,-0.0027742596948314713,-0.0026088489335447385,-0.004692243996687662,-0.0016257460367924415
2022-08-08,-0.009872159090909216,-0.002902933172059252,-0.009154854900851994,0.04159733777038266,-0.0012375789770792123
2022-08-09,-0.0113334767950648,0.0003032692424334016,0.007063356164383583,-0.0250266240681577,-0.004248730694724312
2022-08-10,0.03526082855691781,0.026194518554450763,0.024300389656394028,0.03631895139268182,0.021290634013103604
2022-08-11,-0.01436680916672517,-0.004431576459465902,-0.007400746991285234,0.013438735177865535,-0.0007054229687617486
2022-08-12,0.020691126279863692,0.021425603893405976,0.017037140268970852,0.026521060842433553,0.01732239670855429
2022-08-15,-0.0025774991292233373,0.006333527019174889,0.005344112911513932,-0.0020263424518742745,0.00396948705068767
2022-08-16,0.011174745076127923,-0.0009238408684103527,-0.002589702524960158,-0.010406091370558257,0.0018756661407353103
2022-08-17,-0.018510844039231977,0.008784603825926274,-0.004748727409381259,-0.01513208515003861,-0.0072377589891293725
2022-08-18,0.0014074595355384467,-0.0022916069894013402,-0.003947549086914637,0.008333333333333304,0.0022695154935377104
2022-08-19,-0.028601546029515257,-0.01510192362905538,-0.013853947685839474,0.025309917355371914,-0.012899942573545653
2022-08-22,-0.03624394125732466,-0.023029384328358327,-0.029355233269264258,-0.028967254408060583,-0.021400124867564707
2022-08-23,0.003002552169343975,-0.002029002804798008,-0.004716471647164711,0.0002594033722440603,-0.0022378014446627903
2022-08-24,0.0013471037269869868,0.0017939364946482073,-0.0023513239762695815,0.01789419087136923,0.0029161509713642175
2022-08-25,0.026008968609865457,0.014922700411866607,0.011095398672903212,0.02904458598726123,0.014091582000449021
2022-08-26,-0.04756701631701632,-0.037699229547726865,-0.038587053971669505,-0.028719980193117167,-0.033688010821315006
2022-08-29,-0.00734225621414919,-0.01369025791468037,-0.010668059233839178,0.007137394850879497,-0.0066664037893761074
2022-08-30,-0.0081670390631019,-0.015305490147477951,-0.008520906383139182,-0.00961781827385455,-0.011028107408059928
2022-08-31,-0.015225666122892778,-0.010634950600969084,-0.005704072707913399,-0.023511372348581694,-0.007817046982559583
2022-09-01,0.008282716731087714,0.004706780307848879,-0.004092247676597882,0.009159905783826305,0.002996207332490508
2022-09-02,-0.0024252855578156263,-0.01361104076981523,-0.016666666666666607,-0.002334024896265663,-0.010736478566116592
2022-09-06,-0.010979531017175193,-0.008215133816828146,-0.010973990470983352,0.006238627501949701,-0.004095039574340209
2022-09-07,0.026722702402664167,0.009253866563126989,0.01911154985192498,0.03616636528028927,0.018340971140093032
2022-09-08,0.002625888168056978,-0.009617850730956667,0.0016660854740595532,0.00972326103216159,0.006610768693449787
2022-09-09,0.026575258049607253,0.01883982908196291,0.022976945690855732,0.019506172839506064,0.015271405678227268
2022-09-12,0.023861334133713274,0.038507974836372805,0.008281025485895821,0.01840639379995146,0.01058426104401855
2022-09-13,-0.07057530230853792,-0.058679556996879434,-0.05497843615225939,-0.036147443519619404,-0.043236562775976095
2022-09-14,0.013641381485570259,0.00955538221528851,0.0009127346323265506,0.0022205773501109416,0.0033869946525153516
2022-09-15,-0.01765849863866209,-0.018929882171141554,-0.02711918166679883,0.000984736582964052,-0.011317761485652666
2022-09-16,-0.021777003484320545,-0.010960162761698644,-0.002608199527263766,-0.016969995081160816,-0.007182129262947479
2022-09-19,0.009147575487735704,0.02508294625082952,-0.0008989131323036137,0.03552664498373792,0.006857148758303566
2022-09-20,-0.01981389379111187,0.015665458311755698,-0.008465565188941704,-0.0562937907707175,-0.011272112803181633
2022-09-21,-0.029871511580325638,-0.020267686424474185,-0.014435966178593551,-0.03533026113671278,-0.017116493297336777
2022-09-22,-0.010376244305719595,-0.006375227686703067,0.008495501150868279,-0.007961783439490389,-0.008427596288058115
2022-09-23,-0.03009121132043302,-0.015123739688359339,-0.012698149224002031,-0.05082932049224198,-0.01723261637204987
2022-09-26,0.01204078045350676,0.002260187462607144,-0.0019754539340954835,-0.012401352874858995,-0.010340542018774879
2022-09-27,-0.0064264003473730735,0.006566293029117043,-0.004379869446199169,-0.009417808219178037,-0.0021203598319033956
2022-09-28,0.03146578096320263,-0.01265155508697935,0.019711518125290706,0.015557476231633505,0.019672140136923533
2022-09-29,-0.027201084653842966,-0.04911906033101987,-0.014808976645787508,-0.05645390070921996,-0.021126419721218426
2022-09-30,-0.015679442508710784,-0.030039303761931535,-0.01936842105263159,-0.0351773902585687,-0.01506673588849794
2022-10-03,0.02548672566371679,0.030752532561505008,0.033662516101331086,0.02430663758180107,0.025883947546031072
2022-10-04,0.04496030376251303,0.025623025623025653,0.03381241173049765,0.08913903255247946,0.030583700111188827
2022-10-05,-0.001156164836072393,0.002053388090349051,0.0012857602057216866,-0.02681564245810042,-0.0020179744811957834
2022-10-06,-0.005374121537825571,-0.006625683060109244,-0.009670947030497534,-0.006027554535017243,-0.010245078344716774
2022-10-07,-0.04771404821280134,-0.03671869627999724,-0.05085295190242711,-0.029165463470979036,-0.028003589245083504
2022-10-10,-0.007768854748603338,0.0023556285245198705,-0.02130293715846998,-0.039559785841760786,-0.007492458086744369
2022-10-11,-0.012844198117357375,-0.010254949437402017,-0.01675027262813522,-0.006193868070609954,-0.006519229651283376
2022-10-12,0.006149184564655741,-0.004604979133688181,0.0015083625393728095,0.003427859146151402,-0.0032907569019515748
2022-10-13,-0.003277236492471247,0.03361283793552117,0.03760797342192701,0.017391304347825987,0.025965675434648228
2022-10-14,-0.050031102817026496,-0.03224001678439059,-0.02424863387978149,0.003968253968253954,-0.023662705624933444
2022-10-17,0.06445275958840035,0.029122705593293885,0.03924571228561424,0.020674977196716293,0.026480085513260976
2022-10-18,0.022585464452060666,0.009409451583456185,0.004083694691196849,0.02025618111409,0.011427561549232745
2022-10-19,-0.011086283946373343,0.000765217391304418,-0.008469601677148941,-0.01810218978102185,-0.006672078882144605
2022-10-20,0.0015642652298601956,-0.0032670652022801505,-0.0013954668470905762,-0.005649717514124464,-0.007950941231232078
2022-10-21,0.03531453362255954,0.027059069670130498,0.02528054202837171,0.046650717703349276,0.023724828003862664
2022-10-24,0.004190412336573912,0.014802743260677431,0.021187840740128916,0.020571428571428463,0.011881953234294862
2022-10-25,0.006509764646970506,0.019337571094011574,0.013791708796764501,0.036114221724524054,0.01626664981276371
2022-10-26,-0.04096185737976776,-0.019627149796507926,-0.07715630734859968,0.022966765738989592,-0.007387713747470381
2022-10-27,-0.04063634791630644,-0.030465349849347012,-0.01975618191250217,0.007923930269413626,-0.006082598026418751
2022-10-28,-0.06804253785147796,0.07555248618784538,0.040220507166482955,0.018081761006289332,0.024626375646783716
2022-10-31,-0.009380137317474113,-0.015410299216643164,-0.01585619197015309,0.01029601029601035,-0.007454384193014141
2022-11-01,-0.0551542366263178,-0.017542715534107245,-0.017059406367121888,0.002547770700636942,-0.00410126085362017
2022-11-02,-0.048248786031614865,-0.037305011616329264,-0.035368365692246995,-0.021092757306226173,-0.025001944970306722
2022-11-03,-0.030612244897959218,-0.04240501965110666,-0.02657882780554288,-0.0002596053997924175,-0.010585979163175718
2022-11-04,0.01881298992161251,-0.0036002304147465525,0.033325554259043155,0.012723967800571279,0.013618682272863003
2022-11-07,-0.004946142009232823,0.0039022980199450163,0.029269614707078118,0.010000000000000009,0.00961398204505981
2022-11-08,-0.0060753341433779084,0.004175064785488125,0.004388467108439098,-0.00863163239400877,0.005597877482399927
2022-11-09,-0.042676150255612444,-0.03318996415770603,-0.019050115786254262,-0.025352112676056193,-0.020777877333723382
2022-11-10,0.12177850011609004,0.08897456810261728,0.08226805042091656,0.04414083026799798,0.05543447234545429
2022-11-11,0.04305081237710873,0.019268741063525496,0.01699728372705578,0.03472571716155004,0.009240793960120008
2022-11-14,-0.022819724178986145,-0.009485637942551639,-0.022500101169519615,-0.028939688715953205,-0.008935794015923149
2022-11-15,0.0045689917758149345,0.011869436201780381,0.0017387704409024263,0.007763586275983059,0.008713121485880437
2022-11-16,-0.018394986860723606,-0.008331111703545724,-0.0009918584948547249,-0.04398608349900601,-0.008252061136399536
2022-11-17,-0.02337314662273482,0.012971301834800775,-0.00020684234476475716,0.004419027813880927,-0.003089327799655983
2022-11-18,-0.007485503426462814,0.003781847133757843,-0.0019033432638199121,0.029244306418219512,0.004758574556069206
2022-11-21,-0.017845761631612556,-0.02168021680216803,0.0034408423845453395,-0.006286145335680171,-0.0038836518432215916
2022-11-22,0.008003460956089281,0.01466117154246338,0.012311505887213414,0.011386639676113308,0.013579953113211918
2022-11-23,0.00997854077253213,0.005926221867092796,0.010406888952373183,0.003502626970227629,0.0059147063378277576
2022-11-25,-0.007648996069265945,-0.019593565896604104,-0.0003635188625898955,0.008726003490401535,-0.0002830708720074071
2022-11-28,0.005780965635371116,-0.02626426304773488,-0.0231524506040649,-0.026693030153237762,-0.01544414970244301
2022-11-29,-0.01628525811601922,-0.021148245735681637,-0.005914956982130959,0.009395632300660095,-0.0015918505325509535
2022-11-30,0.044579095433888716,0.04859389388680335,0.061623600882120266,0.02037735849056599,0.030947814727501077
2022-12-01,-0.01077273668945522,0.0018915084780111169,-0.0017637375558516855,-0.0032051282051283048,-0.0008676236670089876
2022-12-02,-0.014345549738219998,-0.003371316836356275,0.0012956928030154469,-0.01310907741775913,-0.0011946317615054713
2022-12-05,-0.03314564963348554,-0.007983221703538379,-0.01890047839385156,-0.02781954887218041,-0.017894245646781326
2022-12-06,-0.03032633776508087,-0.025369978858350906,-0.020303756994404454,-0.019850476927043004,-0.014399175760970717
2022-12-07,0.0023796033994334387,-0.013784899587152788,-0.0030597258485639545,-0.0015781167806417917,-0.001862348589029894
2022-12-08,0.021365588966764548,0.012132822477650018,0.012399230674796424,0.006322444678609207,0.007521759466384781
2022-12-09,-0.013945766463752007,-0.003434980722047065,-0.008003233629749418,0.0020942408376962707,-0.007349546235533633
2022-12-12,0.016387922325737936,0.01638998311761397,0.028889251079781575,0.005485893416927956,0.014279251114533986
2022-12-13,0.021424627277746966,0.006782476295937423,0.017464654865154028,0.007274616783580212,0.007289703700733785
2022-12-14,-0.00983890150286515,-0.015535849316010153,0.0011676786548342477,-0.010575187000258057,-0.006052765788066128
2022-12-15,-0.03417776807163131,-0.04685426995321562,-0.031918202317082756,-0.01929092805005217,-0.024921658340258168
2022-12-16,-0.00667043527416622,-0.014578754578754682,-0.01734870085538731,-0.03907496012759171,-0.011137778348199956
2022-12-19,-0.03346232642840885,-0.015909597799420028,-0.017328047733867424,-0.02019363762102344,-0.009007465553582783
2022-12-20,0.0031794630240224997,-0.0005288207297725611,0.005614472863381348,-0.006211180124223614,0.0010372846193742458
2022-12-21,0.01854677779082059,0.023809523809523725,0.010876757650951197,0.019886363636363535,0.014868040255179737
2022-12-22,-0.03434366716607107,-0.023772609819121437,-0.025528781246164534,-0.06601671309192192,-0.014451686760656446
2022-12-23,0.017424513665114993,-0.002798154730393798,0.0022670976951173483,0.008947211452430492,0.005868056373107056
2022-12-27,-0.02592375366568911,-0.013878355831943079,-0.007414233653080804,-0.015075376884422065,-0.004049604402806883
2022-12-28,-0.014691714836223668,-0.030685226486195427,-0.010254895340985892,-0.02370948379351734,-0.01202063067180259
2022-12-29,0.028843803471034102,0.02832434147889562,0.027629727540186666,0.03504457423916385,0.017461316021801565
2022-12-30,-0.002138275124732747,0.0024689452974306914,-0.004937554458321225,-0.0008910008910009148,-0.0025407348906808513
2023-01-03,0.0216666666666665,-0.03740475640729635,-0.001000750562922148,0.005350772889417321,-0.004000520901158988
2023-01-04,-0.00792356094150537,0.010314224034540631,-0.04374321729693642,0.025724423418095776,0.00753894993384141
2023-01-05,-0.023725628376791152,-0.010604621715732843,-0.02963771278917504,0.008936292879792473,-0.01164556173549236
2023-01-06,0.03561116458132818,0.03679411294192936,0.01178534478880855,0.0259999999999998,0.02284078674404566
2023-01-09,0.014869888475836479,0.004088875173584361,0.009736362423865108,0.0002784739626846555,-0.0007676350678290644
2023-01-10,0.02873168498168499,0.004456396465616574,0.007617118703768799,0.03312917594654774,0.006978255898501873
2023-01-11,0.058083898965171965,0.0211122160177466,0.030238147258029313,0.019132309350579302,0.012849397206098123
2023-01-12,0.0018929435271846096,-0.0005992958274029236,0.011621495525300007,0.013484928609201363,0.00341595270064321
2023-01-13,0.029914978482208587,0.01011918147065427,0.0030187413525637474,-0.04748238977302377,0.003996816605869258
2023-01-17,-0.021096616388096234,0.008756307509646843,0.0046816870793797705,0.0027389756231170903,-0.0020304619300891558
2023-01-18,-0.006142634044768336,-0.005370016183610327,-0.0188891200332848,-0.004643540016389003,-0.01556263264319191
2023-01-19,-0.018646553530274335,0.0004437541601953754,-0.016453924769941897,-0.019484083424807896,-0.007638348019527341
2023-01-20,0.038108454312553386,0.019220817624011177,0.035743543310481574,-0.010635320458997954,0.01891839901509429
2023-01-23,0.0027763496143957678,0.023500398926525,0.009824327699608837,0.030834512022630767,0.011881357596139619
2023-01-24,-0.012305168170631653,0.010063071362766518,-0.0022260697501855775,-0.006586169045005308,-0.0007114764130643492
2023-01-25,0.008928571428571619,-0.00470076475128034,-0.005908114361262484,0.0033149171270716593,-0.00018172991946630024
2023-01-26,0.020991973657131124,0.014803327224023555,0.030713602925896533,0.004405286343612147,0.011007863115068517
2023-01-27,0.030437411812134663,0.01368435676576829,0.00064516129032266,0.040296052631579204,0.002494809663015962
2023-01-30,-0.016529733959311455,-0.020078119646405823,-0.021961637653126975,-0.04374176548089603,-0.012968731575016657
2023-01-31,0.025658876181004375,0.00902097902097898,0.021012731243047256,0.08349407550289345,0.014642450911824145
2023-02-01,0.019586929118588392,0.00790075542310631,0.019934627335458588,-0.0005086469989827869,0.010452337732424155
2023-02-02,0.0737993342843557,0.03706250429760005,0.04688427299703268,0.055979643765903475,0.01469942051995421
2023-02-03,-0.08431494110353377,0.024399946956637164,-0.02362055933484508,-0.008915662650602396,-0.010354661511665864
2023-02-06,-0.011703259502853225,-0.017928802588996873,-0.006115734468744138,0.0051057622173595885,-0.006140486597300043
2023-02-07,-0.0006850655705618047,0.019244710999802406,0.04202204307356783,0.0014513788098693414,0.01287252984617182
2023-02-08,-0.020174321809812934,-0.017652764306498647,-0.003102107938406262,0.004106280193236778,-0.011080691642651352
2023-02-09,-0.018090954522738678,-0.006911532385465935,-0.01165973081393179,0.0014433485686793368,-0.008829829085981511
2023-02-10,-0.006412866449511334,0.0009279512162787551,-0.001972536226386379,-0.0067259188085515564,0.0021952713463186946
2023-02-13,0.019772564286446137,0.018806701542944282,0.03124287343215504,0.016203143893591232,0.011448590134117032
2023-02-14,0.0016073940124572417,-0.00422489437764062,0.0031328320802006537,0.009757258448357842,-0.0002803767683676739
2023-02-15,0.014643931795386145,0.013903394255874835,-0.010471396553624612,0.012255479613481057,0.0027731236687436045
2023-02-16,-0.02975484381178317,-0.010429408356402492,-0.02662260507945946,0.0034924330616996624,-0.01378869707782826
2023-02-17,-0.009679062659195159,-0.0075466788107474425,-0.015601754720579675,0.0016241299303945134,-0.0027674487398573477
2023-02-21,-0.026954732510288126,-0.02667977712225511,-0.020886615515771534,-0.047255038220986756,-0.020041234687148357
2023-02-22,0.01279340241065774,0.002896012931034475,-0.004590968456880451,-0.005835156819839593,-0.0015735464083616035
2023-02-23,0.00031318509238942305,0.003290578201598393,0.012961711263965725,-0.040107605771582344,0.0053294245875146196
2023-02-24,-0.024212064287205126,-0.01800535475234266,-0.021784354515837823,-0.0017834394904459039,-0.010537544363360851
2023-02-27,0.0027807486631017397,0.008247563219957676,0.003771767915897506,0.0033180193976518613,0.0030730168965551474
2023-02-28,0.005012798634812299,-0.0034478096268252267,-0.0029581068116405485,-0.014500127194098211,-0.0030359797500902896
2023-03-01,-0.021861402950228204,-0.014245980598331154,-0.012629299975944086,-0.0005162622612288059,-0.004725262269687613
2023-03-02,-0.00043398068785949206,0.004129103296400816,0.019653226133918178,0.020919421487603396,0.0075821419804169565
2023-03-03,0.030066210789102543,0.0350901240490713,0.01664609135438644,0.03743991904882349,0.0161477890665227
2023-03-06,-0.01211801896733411,0.01853936304045556,0.006189039915390326,-0.013655206047305413,0.0006871595099910977
2023-03-07,-0.0021333333333333204,-0.014496522134824219,-0.010589013898080757,-0.017552533992583497,-0.015326967063694075
2023-03-08,0.003955104222341133,0.008377308707124165,-0.0017706079087154158,0.0005032712632107028,0.001414821002566402
2023-03-09,-0.01778109028960817,-0.014914633348596884,-0.005439495467087108,-0.048792756539235316,-0.018459372596762003
2023-03-10,-0.016476964769647662,-0.01387874360847341,-0.014782815472415889,-0.03437334743521936,-0.014478143694236278
2023-03-13,0.018736911716080717,0.013265993265993314,0.021440926827305917,-0.020810514786418488,-0.0015097408062482165
2023-03-14,0.02650654549388709,0.014089187213398136,0.0270557655954633,-0.004474272930648726,0.016476647924144494
2023-03-15,0.013912310286678053,0.0026214037617144914,0.017830438283676475,-0.03567415730337087,-0.006980856226510457
2023-03-16,0.03991683991683992,0.01869403228969202,0.040536467751657534,0.00815613166326834,0.017561980816715783
2023-03-17,-0.010895641743302709,-0.005453962143086244,0.011694424330195519,-0.035538861600693306,-0.01101942286909019
2023-03-20,-0.012531581606872289,0.015483870967742064,-0.02576673943384744,0.0071899340922707555,0.008918358593079878
2023-03-21,0.029679664312762366,0.011944091486658204,0.005693714873452382,0.0440214158239145,0.012982181765728518
2023-03-22,-0.01898419640194804,-0.009103465595178273,-0.0054423259551462655,-0.02991452991453003,-0.01646318766285193
2023-03-23,0.00010131712259364711,0.006969524171577035,0.019721620331264456,-0.009104258443465296,0.002984528711166279
2023-03-24,-0.005875797791510484,0.008305543320958897,0.010480443708132059,-0.000889152341434496,0.0056398022650376856
2023-03-27,-0.0009171507184345673,-0.012293291731669265,-0.014933884592080449,0.021951943043607258,0.0016469444647304599
2023-03-28,-0.008159934720522344,-0.003980288097043205,-0.004160937839206791,-0.006676342525399281,-0.0015738410521103363
2023-03-29,0.030954339777869322,0.019790675547098013,0.019183955237437766,0.04324956165984806,0.014237259113583312
2023-03-30,0.0174563591022443,0.009889904832991236,0.01261987094934236,0.008123249299719859,0.0057152646227105475
2023-03-31,0.012647058823529456,0.015644247351564333,0.01496215455025518,0.01917199222006105,0.014436547571732294
2023-04-03,-0.008519701810436708,0.00770163735597329,-0.003711411723898661,-0.011177753544165614,0.0036989178231867648
2023-04-04,0.015037593984962516,-0.00324968405849424,-0.00017407652404000107,-0.01461262751585335,-0.0057970522559043225
2023-04-05,-0.02741702741702745,-0.011290225200748738,-0.009889268054878553,-0.01818690542809176,-0.0024923181973370845
2023-04-06,0.00949554896142435,0.005495847581827196,0.025532812829710982,-0.01424907381020235,0.003579129567424122
2023-04-10,0.0010777973740936364,-0.015972306571116257,-0.007578875171467936,0.032957502168256436,0.0009963410653295313
2023-04-11,-0.022022119996084943,-0.007591186817256013,-0.022668371401914356,-0.008956059333893096,-4.137148920324574e-05
2023-04-12,-0.020916733386709407,-0.0043532338308458485,0.0023335572605451826,-0.022310081897768952,-0.004134886369720592
2023-04-13,0.04671368700807532,0.034103685196752,0.02239937916681356,-0.0025996533795492605,0.013262625398648753
2023-04-14,0.0010742187499999112,-0.0021140372070548308,-0.012765663814518269,-0.0011584129742252536,-0.0020693547375681964
2023-04-17,0.0022436835430688085,0.00012105804733364423,0.009296148738379806,0.018846042331110535,0.0033062325383550473
2023-04-18,-0.004282655246252709,0.007504690431519689,-0.0014889196675900163,0.005406943653955443,0.0008551496873283604
2023-04-19,0.019550342130987275,0.006968222502552912,0.0002774213683809368,-0.021228417775261854,-8.423849602978706e-05
2023-04-20,-0.0046979865771811236,-0.005846208912485773,-0.008112324492979606,-0.03007518796992481,-0.005952552882162232
2023-04-21,0.03034389750505717,-0.009780978097809756,-0.001223305721575696,0.00029815146094214207,0.0009031936248575789
2023-04-24,-0.0070119670905011144,0.0018785601745243685,-0.013962765957446832,0.022056631892697576,0.0008515744450250384
2023-04-25,-0.03427172582619342,-0.009435674106332836,-0.022536111012527837,-0.04024496937882771,-0.015810821263512076
2023-04-26,0.02349614897143426,-6.106124442828431e-05,0.07243482680996283,-0.02096627164995435,-0.003841213469789828
2023-04-27,0.04610401981329759,0.028395212506106438,0.03202762636692946,0.015518311607697122,0.019566123190639217
2023-04-28,-0.03979238754325254,0.007541119885992487,0.00797165633303809,0.009779951100244544,0.008253231286347917
2023-05-01,-0.032242769084874445,-0.0005304101838755626,-0.005532773546833236,0.013317191283293006,-0.0003861392787588569
2023-05-02,0.015482606565409007,-0.0061914027949762085,-0.000490901950517042,-0.01194743130226994,-0.011586253889876552
2023-05-03,0.0001929943066680817,-0.006467307464103511,-0.0033070298942406984,-0.01813784764207982,-0.006998286233062534
2023-05-04,0.0033767486734201935,-0.009913406987160367,0.0033180026281209862,-0.02432266009852202,-0.007218725172645657
2023-05-05,0.01596153846153836,0.04692683515290419,0.017157264005762674,0.049542442410855037,0.018474744042430657
2023-05-08,0.0016089343176226567,-0.0004032955003744343,-0.006438113632705633,0.012026458208057589,0.0004521003324267081
2023-05-09,0.0074648020410093,-0.009971181556195918,-0.005345861007613695,-0.01128936423054061,-0.004579374208577791
2023-05-10,0.03348339898705688,0.010420911684228873,0.01729641693811068,-0.006009615384615419,0.004483913021312569
2023-05-11,0.01805971503766224,0.0010947222862409678,-0.0070442829240178195,0.0012091898428052694,-0.0016966193288928677
2023-05-12,-0.017115350329827028,-0.0067913669064748605,-0.0036761149269614046,-0.021739130434782594,-0.0015832974226629437
2023-05-15,0.008525303827317199,-0.0028973749782696956,0.0015859144900798317,-0.0009259259259259967,0.002958235533743192
2023-05-16,0.019784172661870603,0.0,0.007367672720222318,-0.02564102564102555,-0.006377711373504735
2023-05-17,0.01851851851851838,0.003603184750392341,0.007249631102842047,0.02853519340519961,0.011890800262780221
2023-05-18,0.022943722943723044,0.013666106896751407,0.0143949044585987,0.014180024660912505,0.009445100354191105
2023-05-19,-0.016081252644942867,0.0006283918880318762,-0.0005651136506341636,-0.00729483282674781,-0.001445909410321633
2023-05-22,-0.010666666666666602,-0.005480703356930849,0.008921279135515547,0.006123698714023407,0.00015505799168891166
2023-05-23,-0.00017389792191990772,-0.015154994259471755,-0.018432031882433586,0.01704199634814363,-0.011222073018606449
2023-05-24,0.015305678754674368,0.0016320820704127659,-0.004472498889805165,-0.03411131059245964,-0.007318638164020563
2023-05-25,-0.01498929336188437,0.006692271880819334,0.03845786203600454,0.004027261462205667,0.00875769092446621
2023-05-26,0.04443478260869571,0.014104861552690862,0.02138561610211087,0.027152113545202194,0.013048987300302572
2023-05-30,0.012904837232536881,0.010659522316593506,-0.005046712127129149,0.0021027335536196734,1.6645067709930572e-05
2023-05-31,-0.008877198750616433,-0.0002820078962211259,-0.008514235681289839,-0.02847721822541971,-0.006108638170785219
2023-06-01,0.01816221595621159,0.01602256699576876,0.012759219221048168,0.018821351434742617,0.009854467765435526
2023-06-02,0.012055062311639775,0.004775390082736308,0.00847916290817241,0.038158691701998704,0.014534401637518846
2023-06-05,0.008450704225352101,-0.0075711522520032215,0.001610017889087656,-0.004375729288214614,-0.002003563447343426
2023-06-06,0.010454908220271397,-0.0020603630693841746,-0.006727391796154003,0.03252270729563422,0.002353882619408054
2023-06-07,-0.04249269409999201,-0.007756263601361613,-0.030867897386717802,0.027809307604994338,-0.0038119915496573897
2023-06-08,0.02491132557947706,0.01546507704420197,0.0058135939142804904,-0.010215350635008225,0.006188606028794119
2023-06-09,-0.006599597585512984,0.002159827213823018,0.004703929164360909,0.010599721059971978,0.0011481323635922358
2023-06-12,0.025439520375921454,0.015638815207780654,0.015483949937268537,0.012144631520839111,0.009321075820101221
2023-06-13,0.000711068973690443,-0.0026116763697697776,0.007352719602229829,0.026724843196072934,0.006932584761680793
2023-06-14,-0.001894836570345726,0.003491353444983858,0.00912381465194878,-0.007702523240371795,0.0008194076003487094
2023-06-15,0.005457997152349403,0.011198695297635286,0.03189660283393625,0.017933618843683163,0.012178136985173449
2023-06-16,-0.01274486665093233,-0.005859900005376062,-0.01657569663889702,-0.0018406521167499967,-0.0036716193988033385
2023-06-20,0.0023109411108455102,0.0004866969500325613,-0.012502556013203603,-0.01685985247629085,-0.0047351341054383544
2023-06-21,-0.007552870090634434,-0.00567536889897835,-0.013282058867031488,-0.00830653804930337,-0.005245277085977551
2023-06-22,0.0426179604261796,0.016525331593824744,0.018437462525482617,-0.00945690353958395,0.003710753626574581
