,date,open,high,low,close,volume,oi
0,2020-01-21 09:15:00+05:30,43.0,43.85,42.95,43.4,3881966,0
1,2020-01-21 09:30:00+05:30,43.35,43.55,43.25,43.4,877144,0
2,2020-01-21 09:45:00+05:30,43.4,43.55,43.35,43.45,605205,0
3,2020-01-21 10:00:00+05:30,43.45,43.6,43.4,43.5,526923,0
4,2020-01-21 10:15:00+05:30,43.5,43.5,43.3,43.3,436832,0
5,2020-01-21 10:30:00+05:30,43.3,43.35,43.2,43.25,248358,0
6,2020-01-21 10:45:00+05:30,43.25,43.25,43.1,43.15,303060,0
7,2020-01-21 11:00:00+05:30,43.15,43.2,43.05,43.15,490042,0
8,2020-01-21 11:15:00+05:30,43.1,43.2,43.1,43.2,268968,0
9,2020-01-21 11:30:00+05:30,43.15,43.3,43.15,43.25,223974,0
10,2020-01-21 11:45:00+05:30,43.2,43.3,43.15,43.3,284123,0
11,2020-01-21 12:00:00+05:30,43.25,43.45,43.25,43.35,430822,0
12,2020-01-21 12:15:00+05:30,43.35,43.5,43.25,43.45,282946,0
13,2020-01-21 12:30:00+05:30,43.4,43.55,43.35,43.35,242366,0
14,2020-01-21 12:45:00+05:30,43.35,43.45,43.35,43.35,111837,0
15,2020-01-21 13:00:00+05:30,43.35,43.45,43.35,43.45,246356,0
16,2020-01-21 13:15:00+05:30,43.4,43.45,43.3,43.4,155275,0
17,2020-01-21 13:30:00+05:30,43.35,43.4,43.25,43.25,161601,0
18,2020-01-21 13:45:00+05:30,43.25,43.3,43.2,43.3,192536,0
19,2020-01-21 14:00:00+05:30,43.3,43.3,43.15,43.2,320561,0
20,2020-01-21 14:15:00+05:30,43.15,43.25,43.0,43.1,732420,0
21,2020-01-21 14:30:00+05:30,43.05,43.35,43.0,43.2,673715,0
22,2020-01-21 14:45:00+05:30,43.15,43.4,43.15,43.35,350763,0
23,2020-01-21 15:00:00+05:30,43.3,43.35,43.1,43.2,674568,0
24,2020-01-21 15:15:00+05:30,43.15,43.25,43.1,43.15,1141905,0
25,2020-01-22 09:15:00+05:30,43.5,43.6,43.35,43.45,828876,0
26,2020-01-22 09:30:00+05:30,43.45,43.5,43.35,43.4,334662,0
27,2020-01-22 09:45:00+05:30,43.4,43.45,43.25,43.3,420638,0
28,2020-01-22 10:00:00+05:30,43.3,43.35,43.15,43.3,376501,0
29,2020-01-22 10:15:00+05:30,43.3,43.35,43.1,43.15,467861,0
30,2020-01-22 10:30:00+05:30,43.2,43.25,43.05,43.25,356886,0
31,2020-01-22 10:45:00+05:30,43.25,43.3,43.2,43.25,158961,0
32,2020-01-22 11:00:00+05:30,43.3,43.3,43.2,43.25,111747,0
33,2020-01-22 11:15:00+05:30,43.25,43.3,43.2,43.3,190235,0
34,2020-01-22 11:30:00+05:30,43.3,43.3,43.15,43.25,271270,0
35,2020-01-22 11:45:00+05:30,43.25,43.25,43.1,43.25,285743,0
36,2020-01-22 12:00:00+05:30,43.25,43.25,43.05,43.15,279739,0
37,2020-01-22 12:15:00+05:30,43.15,43.25,43.1,43.25,122129,0
38,2020-01-22 12:30:00+05:30,43.25,43.25,43.15,43.25,104653,0
39,2020-01-22 12:45:00+05:30,43.2,43.4,43.2,43.4,236153,0
40,2020-01-22 13:00:00+05:30,43.4,43.5,43.3,43.45,335586,0
41,2020-01-22 13:15:00+05:30,43.45,43.5,43.35,43.4,141243,0
42,2020-01-22 13:30:00+05:30,43.45,43.45,43.35,43.45,211988,0
43,2020-01-22 13:45:00+05:30,43.45,43.6,43.35,43.5,455639,0
44,2020-01-22 14:00:00+05:30,43.55,43.55,43.15,43.2,559355,0
45,2020-01-22 14:15:00+05:30,43.2,43.3,43.15,43.25,156519,0
46,2020-01-22 14:30:00+05:30,43.25,43.45,43.25,43.4,417060,0
47,2020-01-22 14:45:00+05:30,43.45,43.55,43.4,43.5,612099,0
48,2020-01-22 15:00:00+05:30,43.45,43.5,43.35,43.35,574782,0
49,2020-01-22 15:15:00+05:30,43.45,43.45,43.25,43.3,799943,0
50,2020-01-23 09:15:00+05:30,43.3,43.45,43.05,43.45,868496,0
51,2020-01-23 09:30:00+05:30,43.45,43.6,43.35,43.45,635430,0
52,2020-01-23 09:45:00+05:30,43.4,43.55,43.4,43.55,688845,0
53,2020-01-23 10:00:00+05:30,43.55,43.55,43.4,43.5,246761,0
54,2020-01-23 10:15:00+05:30,43.5,43.6,43.4,43.45,592924,0
55,2020-01-23 10:30:00+05:30,43.45,43.55,43.35,43.55,411854,0
56,2020-01-23 10:45:00+05:30,43.55,43.55,43.4,43.5,187997,0
57,2020-01-23 11:00:00+05:30,43.5,43.5,43.35,43.45,310550,0
58,2020-01-23 11:15:00+05:30,43.45,43.5,43.35,43.45,283590,0
59,2020-01-23 11:30:00+05:30,43.45,43.5,43.4,43.5,315454,0
60,2020-01-23 11:45:00+05:30,43.5,43.5,43.45,43.45,234073,0
61,2020-01-23 12:00:00+05:30,43.45,43.55,43.4,43.5,272285,0
62,2020-01-23 12:15:00+05:30,43.5,43.65,43.5,43.65,614230,0
63,2020-01-23 12:30:00+05:30,43.65,44.05,43.6,43.9,1627546,0
64,2020-01-23 12:45:00+05:30,43.9,43.95,43.75,43.85,402021,0
65,2020-01-23 13:00:00+05:30,43.85,43.95,43.8,43.9,662533,0
66,2020-01-23 13:15:00+05:30,43.9,43.95,43.65,43.8,641529,0
67,2020-01-23 13:30:00+05:30,43.8,43.85,43.65,43.8,554098,0
68,2020-01-23 13:45:00+05:30,43.8,43.8,43.6,43.7,513622,0
69,2020-01-23 14:00:00+05:30,43.7,43.7,43.6,43.6,321955,0
70,2020-01-23 14:15:00+05:30,43.6,43.75,43.6,43.65,353632,0
71,2020-01-23 14:30:00+05:30,43.65,43.65,43.35,43.45,1015859,0
72,2020-01-23 14:45:00+05:30,43.45,43.65,43.4,43.6,556912,0
73,2020-01-23 15:00:00+05:30,43.6,43.7,43.55,43.6,617605,0
74,2020-01-23 15:15:00+05:30,43.6,43.7,43.55,43.65,633437,0
75,2020-01-24 09:15:00+05:30,43.5,43.95,43.5,43.95,1501437,0
76,2020-01-24 09:30:00+05:30,43.9,44.0,43.75,43.8,855554,0
77,2020-01-24 09:45:00+05:30,43.8,43.9,43.75,43.85,851605,0
78,2020-01-24 10:00:00+05:30,43.85,44.1,43.8,44.0,1222208,0
79,2020-01-24 10:15:00+05:30,44.0,44.15,43.95,44.0,869893,0
80,2020-01-24 10:30:00+05:30,43.95,44.0,43.85,44.0,462587,0
81,2020-01-24 10:45:00+05:30,43.95,44.05,43.95,44.0,410814,0
82,2020-01-24 11:00:00+05:30,44.0,44.1,43.95,44.05,470412,0
83,2020-01-24 11:15:00+05:30,44.05,44.05,43.75,43.85,1024137,0
84,2020-01-24 11:30:00+05:30,43.85,44.0,43.75,44.0,472199,0
85,2020-01-24 11:45:00+05:30,44.0,44.0,43.9,43.95,350671,0
86,2020-01-24 12:00:00+05:30,43.95,44.0,43.95,44.0,151309,0
87,2020-01-24 12:15:00+05:30,44.0,44.0,43.9,43.9,488441,0
88,2020-01-24 12:30:00+05:30,43.9,44.0,43.9,44.0,427157,0
89,2020-01-24 12:45:00+05:30,44.0,44.0,43.9,44.0,155870,0
90,2020-01-24 13:00:00+05:30,44.0,44.25,43.95,44.15,739460,0
91,2020-01-24 13:15:00+05:30,44.1,44.15,44.05,44.15,151827,0
92,2020-01-24 13:30:00+05:30,44.15,44.2,44.05,44.15,253266,0
93,2020-01-24 13:45:00+05:30,44.15,44.15,44.05,44.1,181817,0
94,2020-01-24 14:00:00+05:30,44.1,44.1,44.05,44.1,174356,0
95,2020-01-24 14:15:00+05:30,44.1,44.25,44.05,44.2,432679,0
96,2020-01-24 14:30:00+05:30,44.2,44.25,44.0,44.1,963630,0
97,2020-01-24 14:45:00+05:30,44.05,44.15,44.05,44.1,418976,0
98,2020-01-24 15:00:00+05:30,44.1,44.1,43.9,44.05,1034826,0
99,2020-01-24 15:15:00+05:30,44.05,44.05,43.9,43.95,878730,0
100,2020-01-27 09:15:00+05:30,43.9,43.9,43.35,43.7,1797069,0
101,2020-01-27 09:30:00+05:30,43.7,43.95,43.6,43.75,1125141,0
102,2020-01-27 09:45:00+05:30,43.8,44.0,43.75,43.95,723005,0
