,date,open,high,low,close,volume,oi
0,2020-01-21 09:15:00+05:30,1250.0,1250.0,1238.45,1243.4,685006,0
1,2020-01-21 09:30:00+05:30,1243.4,1248.0,1241.1,1247.15,477950,0
2,2020-01-21 09:45:00+05:30,1246.65,1248.5,1245.7,1247.75,306503,0
3,2020-01-21 10:00:00+05:30,1247.65,1248.1,1245.0,1246.2,591703,0
4,2020-01-21 10:15:00+05:30,1246.35,1246.35,1242.5,1243.0,261624,0
5,2020-01-21 10:30:00+05:30,1243.7,1247.45,1242.3,1242.55,419923,0
6,2020-01-21 10:45:00+05:30,1242.6,1243.65,1241.1,1242.3,114153,0
7,2020-01-21 11:00:00+05:30,1242.05,1242.9,1240.0,1242.15,236645,0
8,2020-01-21 11:15:00+05:30,1242.4,1243.8,1241.35,1242.6,132239,0
9,2020-01-21 11:30:00+05:30,1242.6,1245.6,1242.2,1245.0,267972,0
10,2020-01-21 11:45:00+05:30,1245.0,1245.6,1243.55,1244.8,350415,0
11,2020-01-21 12:00:00+05:30,1244.75,1246.45,1243.05,1243.65,258131,0
12,2020-01-21 12:15:00+05:30,1243.5,1245.4,1242.2,1245.0,185869,0
13,2020-01-21 12:30:00+05:30,1245.2,1245.3,1242.15,1242.6,166686,0
14,2020-01-21 12:45:00+05:30,1242.5,1245.0,1242.35,1244.7,202698,0
15,2020-01-21 13:00:00+05:30,1244.7,1247.55,1244.7,1245.25,374067,0
16,2020-01-21 13:15:00+05:30,1245.3,1245.85,1243.2,1244.85,221054,0
17,2020-01-21 13:30:00+05:30,1244.85,1245.6,1243.5,1244.25,169194,0
18,2020-01-21 13:45:00+05:30,1244.2,1245.0,1243.45,1244.35,139418,0
19,2020-01-21 14:00:00+05:30,1244.35,1244.95,1241.2,1241.6,381114,0
20,2020-01-21 14:15:00+05:30,1241.8,1243.05,1240.0,1242.0,307888,0
21,2020-01-21 14:30:00+05:30,1242.0,1243.95,1241.25,1243.05,284848,0
22,2020-01-21 14:45:00+05:30,1243.0,1245.45,1242.5,1243.5,282372,0
23,2020-01-21 15:00:00+05:30,1244.0,1245.0,1243.2,1244.95,300962,0
24,2020-01-21 15:15:00+05:30,1244.95,1245.65,1243.5,1244.9,344831,0
25,2020-01-22 09:15:00+05:30,1248.05,1254.9,1244.5,1244.65,1462924,0
26,2020-01-22 09:30:00+05:30,1244.75,1248.2,1243.4,1248.0,906115,0
27,2020-01-22 09:45:00+05:30,1248.0,1248.05,1245.05,1245.9,261412,0
28,2020-01-22 10:00:00+05:30,1245.95,1248.9,1245.15,1248.0,458395,0
29,2020-01-22 10:15:00+05:30,1248.0,1248.65,1240.55,1240.8,471604,0
30,2020-01-22 10:30:00+05:30,1241.05,1243.8,1240.0,1243.0,163515,0
31,2020-01-22 10:45:00+05:30,1242.95,1244.15,1242.35,1242.5,356164,0
32,2020-01-22 11:00:00+05:30,1242.6,1242.6,1238.8,1239.55,239741,0
33,2020-01-22 11:15:00+05:30,1238.8,1240.0,1237.7,1238.2,345497,0
