,date,open,high,low,close,volume,oi
0,2020-01-21 09:15:00+05:30,61.55,62.05,61.45,61.85,2214480,0
1,2020-01-21 09:30:00+05:30,61.85,62.2,61.8,62.05,1251903,0
2,2020-01-21 09:45:00+05:30,62.05,62.15,61.9,62.1,557640,0
3,2020-01-21 10:00:00+05:30,62.1,62.3,61.95,62.05,552361,0
4,2020-01-21 10:15:00+05:30,62.0,62.0,61.7,61.7,546055,0
5,2020-01-21 10:30:00+05:30,61.7,61.8,61.6,61.6,616211,0
6,2020-01-21 10:45:00+05:30,61.6,61.75,61.4,61.5,680352,0
7,2020-01-21 11:00:00+05:30,61.45,61.75,61.4,61.7,331717,0
8,2020-01-21 11:15:00+05:30,61.75,61.75,61.6,61.6,217346,0
9,2020-01-21 11:30:00+05:30,61.6,61.9,61.6,61.85,376072,0
10,2020-01-21 11:45:00+05:30,61.8,61.9,61.75,61.8,239054,0
11,2020-01-21 12:00:00+05:30,61.75,62.0,61.75,61.95,400472,0
12,2020-01-21 12:15:00+05:30,61.95,61.95,61.75,61.85,238041,0
13,2020-01-21 12:30:00+05:30,61.8,61.9,61.6,61.65,353358,0
14,2020-01-21 12:45:00+05:30,61.6,61.75,61.6,61.7,144918,0
15,2020-01-21 13:00:00+05:30,61.7,61.85,61.7,61.85,201481,0
16,2020-01-21 13:15:00+05:30,61.8,61.85,61.65,61.8,164194,0
17,2020-01-21 13:30:00+05:30,61.7,61.8,61.6,61.7,410848,0
18,2020-01-21 13:45:00+05:30,61.65,61.75,61.6,61.75,168729,0
19,2020-01-21 14:00:00+05:30,61.7,61.75,61.55,61.6,273039,0
20,2020-01-21 14:15:00+05:30,61.65,61.65,61.4,61.55,475419,0
21,2020-01-21 14:30:00+05:30,61.55,61.8,61.5,61.6,595432,0
22,2020-01-21 14:45:00+05:30,61.6,61.75,61.55,61.7,290205,0
23,2020-01-21 15:00:00+05:30,61.7,61.75,61.45,61.5,893278,0
24,2020-01-21 15:15:00+05:30,61.45,61.55,61.25,61.3,1436613,0
25,2020-01-22 09:15:00+05:30,62.1,62.2,61.5,61.6,1604341,0
26,2020-01-22 09:30:00+05:30,61.6,61.65,61.35,61.4,950298,0
27,2020-01-22 09:45:00+05:30,61.4,61.55,61.3,61.4,612672,0
28,2020-01-22 10:00:00+05:30,61.35,61.55,61.3,61.35,417205,0
29,2020-01-22 10:15:00+05:30,61.35,61.45,61.1,61.15,879002,0
30,2020-01-22 10:30:00+05:30,61.2,61.3,61.1,61.2,402864,0
31,2020-01-22 10:45:00+05:30,61.2,61.3,61.2,61.25,205407,0
32,2020-01-22 11:00:00+05:30,61.25,61.3,61.1,61.1,399748,0
33,2020-01-22 11:15:00+05:30,61.15,61.25,61.05,61.15,338553,0
34,2020-01-22 11:30:00+05:30,61.15,61.25,61.1,61.15,209897,0
35,2020-01-22 11:45:00+05:30,61.15,61.15,60.85,60.9,935562,0
36,2020-01-22 12:00:00+05:30,60.9,60.95,60.65,60.75,680652,0
37,2020-01-22 12:15:00+05:30,60.75,60.9,60.7,60.9,291612,0
38,2020-01-22 12:30:00+05:30,60.9,60.95,60.8,60.95,228476,0
39,2020-01-22 12:45:00+05:30,60.95,60.95,60.8,60.9,234459,0
40,2020-01-22 13:00:00+05:30,60.9,61.3,60.85,61.15,523617,0
41,2020-01-22 13:15:00+05:30,61.15,61.3,61.1,61.15,487595,0
42,2020-01-22 13:30:00+05:30,61.15,61.45,61.0,61.3,1342081,0
43,2020-01-22 13:45:00+05:30,61.25,61.3,61.1,61.2,211005,0
44,2020-01-22 14:00:00+05:30,61.2,61.25,60.75,60.85,472198,0
45,2020-01-22 14:15:00+05:30,60.9,61.05,60.75,60.95,435110,0
46,2020-01-22 14:30:00+05:30,60.95,61.0,60.9,60.95,105364,0
47,2020-01-22 14:45:00+05:30,60.95,61.1,60.9,61.05,543925,0
48,2020-01-22 15:00:00+05:30,61.0,61.1,60.9,61.0,971063,0
49,2020-01-22 15:15:00+05:30,61.0,61.2,60.8,60.9,1675140,0
50,2020-01-23 09:15:00+05:30,61.05,61.55,61.0,61.45,1606842,0
51,2020-01-23 09:30:00+05:30,61.45,61.75,61.45,61.5,1023892,0
52,2020-01-23 09:45:00+05:30,61.5,61.6,61.4,61.45,371723,0
53,2020-01-23 10:00:00+05:30,61.5,61.55,61.4,61.55,301545,0
54,2020-01-23 10:15:00+05:30,61.5,61.7,61.35,61.4,381608,0
55,2020-01-23 10:30:00+05:30,61.4,61.5,61.35,61.5,229428,0
56,2020-01-23 10:45:00+05:30,61.5,61.55,61.35,61.5,253675,0
57,2020-01-23 11:00:00+05:30,61.5,61.55,61.35,61.4,148696,0
58,2020-01-23 11:15:00+05:30,61.45,61.5,61.35,61.4,170708,0
59,2020-01-23 11:30:00+05:30,61.4,61.7,61.4,61.55,499877,0
60,2020-01-23 11:45:00+05:30,61.55,61.65,61.45,61.6,234022,0
61,2020-01-23 12:00:00+05:30,61.6,61.8,61.6,61.7,634386,0
62,2020-01-23 12:15:00+05:30,61.7,61.95,61.65,61.8,613879,0
63,2020-01-23 12:30:00+05:30,61.75,62.1,61.75,61.95,934812,0
64,2020-01-23 12:45:00+05:30,61.95,62.1,61.9,62.05,405759,0
65,2020-01-23 13:00:00+05:30,62.05,62.15,62.05,62.15,462370,0
66,2020-01-23 13:15:00+05:30,62.15,62.2,62.05,62.15,273160,0
67,2020-01-23 13:30:00+05:30,62.15,62.35,62.0,62.05,950957,0
68,2020-01-23 13:45:00+05:30,62.05,62.1,61.8,61.85,533446,0
69,2020-01-23 14:00:00+05:30,61.85,62.0,61.75,61.8,455177,0
70,2020-01-23 14:15:00+05:30,61.8,62.1,61.8,62.05,389767,0
71,2020-01-23 14:30:00+05:30,62.05,62.05,61.8,61.8,497768,0
72,2020-01-23 14:45:00+05:30,61.8,61.85,61.6,61.7,1054780,0
73,2020-01-23 15:00:00+05:30,61.7,61.85,61.7,61.75,408936,0
74,2020-01-23 15:15:00+05:30,61.75,61.9,61.7,61.85,1166018,0
75,2020-01-24 09:15:00+05:30,61.75,62.15,61.65,62.15,1257845,0
76,2020-01-24 09:30:00+05:30,62.2,62.3,62.05,62.15,675748,0
77,2020-01-24 09:45:00+05:30,62.2,62.25,62.05,62.25,334966,0
78,2020-01-24 10:00:00+05:30,62.25,62.4,62.15,62.3,393831,0
79,2020-01-24 10:15:00+05:30,62.35,62.4,62.2,62.25,258425,0
80,2020-01-24 10:30:00+05:30,62.25,62.4,62.1,62.35,416427,0
81,2020-01-24 10:45:00+05:30,62.35,62.35,62.15,62.15,248953,0
82,2020-01-24 11:00:00+05:30,62.15,62.35,62.15,62.25,216714,0
83,2020-01-24 11:15:00+05:30,62.25,62.3,62.1,62.1,357461,0
84,2020-01-24 11:30:00+05:30,62.2,62.25,62.05,62.2,255366,0
85,2020-01-24 11:45:00+05:30,62.25,62.3,62.15,62.2,201679,0
86,2020-01-24 12:00:00+05:30,62.15,62.3,62.15,62.25,186787,0
87,2020-01-24 12:15:00+05:30,62.25,62.3,62.15,62.25,207983,0
88,2020-01-24 12:30:00+05:30,62.25,62.55,62.2,62.5,732130,0
89,2020-01-24 12:45:00+05:30,62.5,62.8,62.5,62.5,1082769,0
90,2020-01-24 13:00:00+05:30,62.5,62.75,62.45,62.65,376059,0
91,2020-01-24 13:15:00+05:30,62.65,62.7,62.5,62.6,120690,0
92,2020-01-24 13:30:00+05:30,62.6,62.65,62.5,62.6,318785,0
93,2020-01-24 13:45:00+05:30,62.6,62.6,62.25,62.25,467347,0
94,2020-01-24 14:00:00+05:30,62.25,62.4,62.25,62.4,177384,0
95,2020-01-24 14:15:00+05:30,62.4,62.55,62.35,62.5,189785,0
96,2020-01-24 14:30:00+05:30,62.5,62.55,62.25,62.35,357786,0
97,2020-01-24 14:45:00+05:30,62.35,62.55,62.3,62.45,256673,0
98,2020-01-24 15:00:00+05:30,62.45,62.5,62.3,62.4,561672,0
99,2020-01-24 15:15:00+05:30,62.4,62.45,62.3,62.3,1163298,0
100,2020-01-27 09:15:00+05:30,61.95,62.0,61.65,61.9,1178176,0
101,2020-01-27 09:30:00+05:30,61.9,61.95,61.5,61.95,1024174,0
