,date,open,high,low,close,volume,oi
0,2020-01-21 09:15:00+05:30,30978.85,31036.4,30862.0,31036.05,0,0
1,2020-01-21 09:30:00+05:30,31038.7,31124.15,30986.8,31120.65,0,0
2,2020-01-21 09:45:00+05:30,31115.25,31170.05,31090.65,31152.55,0,0
3,2020-01-21 10:00:00+05:30,31154.0,31159.9,31054.7,31068.05,0,0
4,2020-01-21 10:15:00+05:30,31069.65,31069.9,30973.05,30980.4,0,0
5,2020-01-21 10:30:00+05:30,30981.2,30997.75,30922.6,30952.65,0,0
6,2020-01-21 10:45:00+05:30,30953.4,30963.15,30879.5,30913.25,0,0
7,2020-01-21 11:00:00+05:30,30912.35,30980.95,30899.45,30980.95,0,0
8,2020-01-21 11:15:00+05:30,30976.3,30989.75,30931.8,30950.7,0,0
9,2020-01-21 11:30:00+05:30,30949.9,31015.85,30940.1,30996.9,0,0
10,2020-01-21 11:45:00+05:30,30999.7,31014.2,30976.8,30993.4,0,0
11,2020-01-21 12:00:00+05:30,30992.3,31069.45,30988.9,31016.75,0,0
12,2020-01-21 12:15:00+05:30,31015.6,31016.75,30965.15,31010.05,0,0
13,2020-01-21 12:30:00+05:30,31011.05,31012.45,30943.7,30959.0,0,0
14,2020-01-21 12:45:00+05:30,30955.55,30989.7,30955.35,30981.55,0,0
15,2020-01-21 13:00:00+05:30,30979.4,31024.0,30977.85,31004.8,0,0
16,2020-01-21 13:15:00+05:30,31003.95,31004.9,30951.75,30982.75,0,0
17,2020-01-21 13:30:00+05:30,30982.5,30990.75,30927.75,30940.75,0,0
18,2020-01-21 13:45:00+05:30,30941.0,30999.05,30917.0,30986.7,0,0
19,2020-01-21 14:00:00+05:30,30984.95,30990.1,30919.15,30931.55,0,0
20,2020-01-21 14:15:00+05:30,30928.65,30969.45,30872.35,30922.15,0,0
21,2020-01-21 14:30:00+05:30,30929.2,31029.2,30916.15,30985.45,0,0
22,2020-01-21 14:45:00+05:30,30986.35,31024.95,30961.35,30980.5,0,0
23,2020-01-21 15:00:00+05:30,30976.45,30982.35,30920.25,30945.25,0,0
24,2020-01-21 15:15:00+05:30,30948.25,30969.3,30932.65,30955.1,0,0
25,2020-01-22 09:15:00+05:30,31061.6,31147.75,30997.25,31011.65,0,0
26,2020-01-22 09:30:00+05:30,31011.1,31034.4,30962.05,30984.45,0,0
27,2020-01-22 09:45:00+05:30,30985.1,30995.35,30923.35,30933.6,0,0
28,2020-01-22 10:00:00+05:30,30930.8,30954.0,30895.7,30898.75,0,0
29,2020-01-22 10:15:00+05:30,30900.4,30918.5,30747.25,30763.2,0,0
30,2020-01-22 10:30:00+05:30,30763.05,30814.2,30731.05,30785.0,0,0
31,2020-01-22 10:45:00+05:30,30786.35,30816.55,30775.85,30775.85,0,0
32,2020-01-22 11:00:00+05:30,30776.45,30781.7,30725.45,30731.7,0,0
33,2020-01-22 11:15:00+05:30,30728.3,30742.45,30710.55,30730.05,0,0
34,2020-01-22 11:30:00+05:30,30730.15,30764.85,30723.35,30740.9,0,0
35,2020-01-22 11:45:00+05:30,30739.3,30752.9,30687.7,30730.45,0,0
36,2020-01-22 12:00:00+05:30,30729.55,30746.3,30693.0,30707.3,0,0
37,2020-01-22 12:15:00+05:30,30705.05,30782.05,30703.35,30766.5,0,0
38,2020-01-22 12:30:00+05:30,30764.4,30764.4,30719.45,30749.7,0,0
39,2020-01-22 12:45:00+05:30,30747.1,30804.95,30720.7,30779.9,0,0
40,2020-01-22 13:00:00+05:30,30777.6,30802.85,30751.0,30759.6,0,0
41,2020-01-22 13:15:00+05:30,30761.1,30788.1,30740.25,30757.4,0,0
